file_name,status,stage,error_type,message,invoice_id
IT016417907022023R_096PI.xml,skipped,precheck,,Duplicato per file_name (pre-parse),202
IT016417907022024g_06NpO.xml,skipped,precheck,,Duplicato per file_name (pre-parse),203
IT016417907022024Q_06Mu4.xml,skipped,precheck,,Duplicato per file_name (pre-parse),204
IT016417907022024y_0cg05.xml,skipped,precheck,,Duplicato per file_name (pre-parse),205
IT016417907022025B_0a5Xe.xml,skipped,precheck,,Duplicato per file_name (pre-parse),206
IT01879020517A2023_eSjBF.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),207
IT01879020517A2023_fXj7b.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),208
IT01879020517A2024_aXuJ3.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),209
IT01879020517A2024_b1LCk.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),210
IT01879020517A2024_bldZ0.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),211
IT01879020517A2024_bmOyP.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),212
IT01879020517A2024_bPPJz.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),213
IT01879020517A2024_cABv3.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),214
IT01879020517A2024_ennKP.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),215
IT01879020517A2024_hgaC8.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),216
IT01879020517A2024_hJHgl.xml - Copia.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),217
IT01879020517A2025_aTexl.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),218
IT01879020517A2025_d2MYh.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),219
IT01879020517A2025_fE05i.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),220
IT01879020517A2025_fGMmj.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),221
IT01879020517A2025_gXZ5Q.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),222
IT01879020517A2025_gYanV.xml - Copia.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),223
IT01879020517A2025_hg4p2.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),224
IT01879020517A2025_hxUJQ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),225
IT0200275048300000_CBOD6.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),226
IT0200275048300000_H3PPL.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),227
IT0200275048300000_M3N4H.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),228
IT02046570426_87b1k.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),229
IT02355260981_cXhwK.xml - Copia.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),230
IT03618500403_2oreq.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),231
IT03830780361_7E6B1.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),232
